danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
0.571,0.305,-10.537,0.0388,0.768,0.0,0.118,0.327,85.94,latin
0.571,0.305,-10.537,0.0388,0.768,0.0,0.118,0.327,85.94,pop
0.844,0.465,-8.444,0.0295,0.489,5.56e-06,0.095,0.556,97.964,latin
0.844,0.465,-8.444,0.0295,0.489,5.56e-06,0.095,0.556,97.964,pop
0.632,0.825,-2.269,0.0669,0.00385,0.0,0.12,0.431,128.03,pop
0.569,0.785,-4.057,0.0457,0.0505,1.12e-06,0.086,0.303,128.031,edm
0.569,0.785,-4.057,0.0457,0.0505,1.12e-06,0.086,0.303,128.031,pop
0.781,0.904,-3.03,0.03,0.03,0.00546,0.0362,0.969,109.023,disco
0.718,0.71,-7.806,0.0447,0.0329,0.885,0.281,0.203,127.983,edm
0.718,0.71,-7.806,0.0447,0.0329,0.885,0.281,0.203,127.983,house
0.718,0.71,-7.806,0.0447,0.0329,0.885,0.281,0.203,127.983,pop
0.718,0.71,-7.806,0.0447,0.0329,0.885,0.281,0.203,127.983,trance
0.559,0.916,-3.05,0.0626,0.0453,1.26e-05,0.225,0.195,128.012,edm
0.478,0.718,-5.121,0.0366,0.0362,2.3e-06,0.231,0.256,151.997,edm
0.265,0.831,-2.741,0.0488,0.103,0.0,0.136,0.144,139.317,edm
0.352,0.643,-5.115,0.0338,0.239,0.0,0.105,0.292,161.995,punk
0.631,0.548,-8.886,0.0275,0.81,0.0193,0.272,0.622,108.004,bluegrass
0.761,0.92,-5.773,0.413,0.0916,0.0,0.365,0.587,139.966,pop
0.678,0.721,-4.081,0.0634,0.11,0.0,0.31,0.597,96.083,pop
0.689,0.311,-10.821,0.0783,0.544,0.0,0.0841,0.417,137.958,pop
0.472,0.541,-8.513,0.231,0.141,1.21e-06,0.477,0.128,145.12,pop
0.473,0.409,-10.998,0.0544,0.416,0.566,0.099,0.103,139.891,pop
0.58,0.495,-8.818,0.141,0.215,0.00019,0.11,0.173,76.934,pop
0.423,0.0919,-10.343,0.0353,0.837,0.0,0.0931,0.414,112.831,pop
0.574,0.264,-14.558,0.0443,0.853,0.00228,0.0801,0.108,114.872,disney
0.548,0.383,-15.27,0.0606,0.658,1.34e-05,0.124,0.565,68.176,disney
0.473,0.491,-10.391,0.104,0.354,0.0,0.0837,0.216,168.057,disney
0.816,0.781,-5.112,0.0752,0.0719,0.00401,0.0771,0.694,103.005,gospel
0.586,0.956,-1.378,0.0332,0.00134,0.0908,0.172,0.326,126.03,edm
0.586,0.956,-1.378,0.0332,0.00134,0.0908,0.172,0.326,126.03,house
0.586,0.956,-1.378,0.0332,0.00134,0.0908,0.172,0.326,126.03,pop
0.572,0.863,-4.128,0.0424,0.00266,0.000307,0.127,0.475,141.919,edm
0.431,0.54,-9.6,0.0589,0.523,1.34e-06,0.169,0.44,139.288,rock
0.306,0.613,-10.525,0.0331,0.00271,0.581,0.777,0.183,125.933,rock
0.46,0.315,-12.903,0.0347,0.527,0.00542,0.125,0.168,119.0,rock
0.55,0.722,-11.729,0.0283,0.25,0.0129,0.11,0.716,103.886,rock
0.304,0.909,-5.162,0.0362,0.00185,0.122,0.362,0.348,103.99,metal
0.304,0.909,-5.162,0.0362,0.00185,0.122,0.362,0.348,103.99,rock
0.216,0.834,-7.307,0.0763,0.00189,6.49e-06,0.0738,0.16,81.197,metal
0.216,0.834,-7.307,0.0763,0.00189,6.49e-06,0.0738,0.16,81.197,rock
0.331,0.741,-8.082,0.0412,0.00332,0.0193,0.0829,0.347,112.758,metal
0.331,0.741,-8.082,0.0412,0.00332,0.0193,0.0829,0.347,112.758,rock
0.21,0.936,-4.929,0.158,0.00173,1.95e-05,0.222,0.321,155.264,metal
0.21,0.936,-4.929,0.158,0.00173,1.95e-05,0.222,0.321,155.264,rock
0.145,0.961,-5.966,0.207,0.00454,0.0392,0.969,0.141,94.898,metal
0.145,0.961,-5.966,0.207,0.00454,0.0392,0.969,0.141,94.898,rock
0.414,0.728,-5.954,0.0421,0.148,0.00187,0.115,0.176,123.542,grunge
0.414,0.728,-5.954,0.0421,0.148,0.00187,0.115,0.176,123.542,rock
0.216,0.787,-7.269,0.045,0.0365,0.109,0.958,0.219,150.612,grunge
0.216,0.787,-7.269,0.045,0.0365,0.109,0.958,0.219,150.612,rock
0.292,0.806,-7.689,0.0623,0.0753,3.27e-06,0.802,0.188,130.429,grunge
0.292,0.806,-7.689,0.0623,0.0753,3.27e-06,0.802,0.188,130.429,rock
0.682,0.812,-2.691,0.118,0.00574,0.0,0.0553,0.347,104.891,pop
0.519,0.447,-7.333,0.134,0.221,0.0,0.142,0.36,120.086,pop
0.897,0.634,-6.264,0.161,0.00413,0.0,0.0686,0.506,112.048,pop
0.68,0.857,-5.66,0.0562,0.00258,0.0,0.0671,0.73,134.058,pop
0.838,0.771,-3.791,0.244,0.0117,0.0,0.0853,0.405,175.957,pop
0.519,0.78,-4.939,0.0356,0.00165,2.14e-05,0.156,0.166,145.125,punk
0.519,0.78,-4.939,0.0356,0.00165,2.14e-05,0.156,0.166,145.125,rock
0.312,0.713,-4.489,0.0327,0.0258,0.0,0.135,0.196,169.871,rock
0.541,0.727,-4.329,0.0307,0.0684,1.69e-06,0.116,0.547,169.953,rock
0.493,0.684,-5.694,0.0351,0.0131,0.0,0.154,0.364,164.946,metalcore
0.493,0.684,-5.694,0.0351,0.0131,0.0,0.154,0.364,164.946,rock
0.517,0.819,-4.674,0.028,0.279,0.0,0.104,0.319,77.496,metalcore
0.517,0.819,-4.674,0.028,0.279,0.0,0.104,0.319,77.496,rock
0.497,0.159,-18.554,0.0414,0.00204,0.871,0.113,0.036,110.079,metalcore
0.46,0.951,-4.732,0.101,0.0024,0.0,0.205,0.214,143.036,metalcore
0.569,0.796,-8.463,0.0472,0.243,0.0,0.114,0.803,140.015,rock
0.42,0.956,-2.195,0.0723,0.0271,1.32e-05,0.134,0.529,168.99,emo
0.434,0.952,-3.177,0.18,0.00301,1.6e-05,0.406,0.296,184.048,metalcore
0.434,0.952,-3.177,0.18,0.00301,1.6e-05,0.406,0.296,184.048,rock
0.531,0.95,-3.437,0.0476,0.000955,0.0,0.149,0.475,140.005,emo
0.419,0.907,-4.939,0.0854,0.000281,0.0,0.177,0.653,144.641,metalcore
0.419,0.907,-4.939,0.0854,0.000281,0.0,0.177,0.653,144.641,rock
0.466,0.648,-11.101,0.028,0.0023,1.49e-05,0.112,0.305,90.435,metal
0.466,0.648,-11.101,0.028,0.0023,1.49e-05,0.112,0.305,90.435,rock
0.215,0.92,-3.305,0.131,0.00366,7.99e-06,0.371,0.419,185.03,metalcore
0.515,0.857,-4.582,0.0511,1.25e-05,0.0954,0.486,0.669,92.028,rock
0.423,0.845,-3.509,0.0559,0.143,5.07e-06,0.213,0.317,116.602,rock
0.426,0.917,-2.968,0.103,0.119,0.0,0.153,0.506,175.716,country
0.679,0.896,-4.312,0.0445,0.0474,3.26e-06,0.104,0.764,108.032,country
0.64,0.853,-4.668,0.0477,0.0379,0.0,0.148,0.85,122.013,country
0.652,0.79,-6.583,0.0496,0.0329,2.54e-05,0.0791,0.678,147.974,country
0.591,0.725,-5.692,0.0293,0.00301,7.69e-06,0.203,0.826,146.004,country
0.731,0.693,-6.522,0.0253,0.12,0.0,0.177,0.925,109.999,country
0.553,0.857,-3.05,0.0398,0.0696,0.0,0.195,0.866,152.078,country
0.589,0.905,-3.655,0.0365,0.0859,0.0,0.111,0.706,90.082,country
0.593,0.827,-3.227,0.0398,0.0921,0.0,0.0561,0.784,81.062,country
0.519,0.869,-4.0,0.0462,0.035,0.0,0.227,0.713,176.041,country
0.434,0.907,-3.773,0.0372,0.00322,1.81e-05,0.353,0.834,175.983,country
0.769,0.638,-5.054,0.216,0.0902,0.0,0.0857,0.782,115.007,pop
0.543,0.808,-5.484,0.0407,7.19e-05,0.00336,0.114,0.472,95.19,rock
0.519,0.892,-5.285,0.113,0.000456,0.000525,0.572,0.559,174.027,rock
0.717,0.82,-4.229,0.0523,0.383,3.23e-06,0.198,0.787,98.025,disney
0.789,0.494,-13.702,0.0456,0.0923,0.000408,0.144,0.826,104.593,blues
0.789,0.494,-13.702,0.0456,0.0923,0.000408,0.144,0.826,104.593,funk
0.789,0.494,-13.702,0.0456,0.0923,0.000408,0.144,0.826,104.593,soul
0.385,0.791,-8.255,0.0477,0.349,5.1e-06,0.373,0.849,168.183,rock
0.281,0.339,-11.472,0.0288,0.793,0.903,0.108,0.163,125.207,pop
0.33,0.21,-10.808,0.0307,0.889,1.1e-05,0.0784,0.135,128.157,pop
0.501,0.496,-8.125,0.0878,0.077,0.0235,0.137,0.179,81.871,pop
0.809,0.588,-5.167,0.0869,0.0878,7.24e-05,0.171,0.249,146.024,pop
0.654,0.761,-7.094,0.049,0.373,0.00711,0.0956,0.546,117.99,edm
0.654,0.761,-7.094,0.049,0.373,0.00711,0.0956,0.546,117.99,pop
0.723,0.594,-9.196,0.178,0.0165,0.00468,0.952,0.761,139.878,pop
0.643,0.776,-4.644,0.0585,0.152,0.00239,0.0809,0.339,90.979,edm
0.643,0.776,-4.644,0.0585,0.152,0.00239,0.0809,0.339,90.979,pop
0.691,0.782,-4.879,0.0876,0.523,0.0,0.393,0.904,153.93,country
0.565,0.5,-8.822,0.031,0.452,0.0,0.137,0.242,70.984,country
0.603,0.859,-3.772,0.0416,0.026,0.0,0.224,0.702,123.072,country
0.542,0.29,-11.429,0.0282,0.961,0.000583,0.112,0.413,139.676,singer-songwriter
0.57,0.144,-22.503,0.0432,0.972,0.486,0.314,0.688,170.015,singer-songwriter
0.516,0.15,-19.033,0.0405,0.987,0.0843,0.113,0.473,158.964,singer-songwriter
0.452,0.149,-14.99,0.0378,0.987,0.304,0.165,0.389,131.071,singer-songwriter
0.6,0.895,-5.807,0.0468,0.001,0.0,0.145,0.383,129.987,pop
0.699,0.611,-9.415,0.158,0.341,0.362,0.145,0.233,119.982,pop
0.624,0.555,-9.258,0.412,0.703,0.00356,0.187,0.199,92.186,pop
0.619,0.74,-9.558,0.186,0.0825,0.0359,0.352,0.37,116.367,pop
0.792,0.799,-6.748,0.266,0.0209,0.0,0.375,0.753,111.108,reggae
0.593,0.635,-6.057,0.163,0.375,0.0,0.0694,0.749,137.787,reggae
0.879,0.859,-4.52,0.129,0.13,0.0,0.305,0.961,132.96,reggae
0.73,0.871,-5.013,0.109,0.086,0.0,0.047,0.848,92.994,reggae
0.565,0.837,-6.053,0.404,0.308,0.0,0.491,0.57,121.414,reggae
0.93,0.795,-5.562,0.269,0.117,0.0,0.14,0.767,122.47,reggae
0.776,0.784,-7.004,0.162,0.027,6.05e-06,0.106,0.718,131.998,reggae
0.707,0.812,-6.595,0.169,0.0239,0.0,0.0227,0.839,149.72,reggae
0.88,0.736,-7.72,0.163,0.0249,0.0,0.101,0.852,113.013,reggae
0.774,0.81,-5.296,0.174,0.0191,0.0,0.195,0.938,170.025,reggae
0.541,0.261,-14.217,0.331,0.948,0.0,0.136,0.342,146.86,pop
0.916,0.5,-6.527,0.223,0.0504,1.14e-06,0.134,0.82,98.939,pop
0.894,0.761,-7.262,0.24,0.253,1.83e-05,0.214,0.556,123.754,pop
0.851,0.665,-8.083,0.298,0.0635,0.27,0.272,0.916,84.873,pop
0.848,0.56,-6.481,0.0446,0.15,0.000698,0.0795,0.831,112.933,pop
0.835,0.432,-9.311,0.06,0.428,4.57e-06,0.0508,0.661,125.852,pop
0.969,0.701,-7.503,0.156,0.14,0.00161,0.201,0.905,121.392,pop
0.782,0.583,-5.172,0.318,0.0316,1.3e-06,0.31,0.855,75.595,pop
0.686,0.764,-8.336,0.248,0.209,6.55e-05,0.294,0.762,185.8,pop
0.816,0.385,-6.565,0.0896,0.111,0.106,0.269,0.576,104.935,pop
0.647,0.67,-7.376,0.337,0.387,0.0027,0.34,0.852,160.364,pop
0.815,0.611,-5.886,0.283,0.0352,0.00068,0.13,0.508,171.821,pop
0.482,0.42,-8.325,0.0409,0.905,0.0,0.459,0.527,142.856,pop
0.868,0.624,-8.84,0.321,0.0201,7.01e-06,0.114,0.646,93.887,pop
0.761,0.469,-7.895,0.0382,0.897,0.00111,0.133,0.534,124.108,pop
0.882,0.42,-6.075,0.0947,0.436,0.0,0.0796,0.552,109.934,pop
0.784,0.783,-7.399,0.0435,0.0112,0.000188,0.0381,0.75,125.971,soul
0.564,0.809,-5.2,0.14,0.0448,0.0,0.125,0.907,204.169,soul
0.869,0.516,-7.561,0.0467,0.0741,2.59e-05,0.222,0.539,101.958,soul
0.586,0.0664,-24.876,0.0369,0.855,8.64e-05,0.0954,0.348,115.794,soul
0.777,0.898,-5.794,0.153,0.131,0.00162,0.0519,0.963,80.017,soul
0.677,0.417,-9.726,0.0271,0.762,0.0,0.167,0.393,91.974,soul
0.71,0.287,-12.659,0.0843,0.343,0.0,0.0987,0.675,145.951,soul
0.525,0.528,-7.793,0.0293,0.031,0.0,0.0411,0.301,129.005,soul
0.406,0.258,-12.315,0.0534,0.75,0.0,0.183,0.322,88.034,soul
0.322,0.106,-18.039,0.0647,0.963,9.22e-06,0.148,0.377,164.436,soul
0.489,0.326,-8.815,0.0823,0.551,0.0,0.444,0.607,83.689,soul
0.476,0.449,-7.474,0.0452,0.331,0.0,0.117,0.515,182.905,soul
0.434,0.217,-12.128,0.031,0.746,8.12e-06,0.132,0.22,104.761,soul
0.66,0.583,-7.996,0.0547,0.619,0.00232,0.109,0.336,141.953,soul
0.756,0.488,-7.439,0.0941,0.109,0.0,0.0983,0.877,91.995,soul
0.822,0.724,-6.32,0.0417,0.121,2.49e-06,0.0999,0.684,97.034,soul
0.78,0.436,-5.933,0.0478,0.316,0.0,0.105,0.21,127.993,soul
0.742,0.728,-6.626,0.0315,0.00962,3.73e-05,0.134,0.697,96.01,soul
0.707,0.716,-6.431,0.0372,0.484,7e-06,0.11,0.808,139.946,soul
0.666,0.695,-6.36,0.214,0.0353,0.0106,0.0769,0.329,189.823,soul
0.732,0.583,-5.513,0.0526,0.208,0.0,0.0938,0.493,134.217,soul
0.784,0.815,-6.441,0.0494,0.102,0.0,0.134,0.872,130.993,soul
0.629,0.591,-5.68,0.0343,0.269,0.0,0.201,0.202,76.018,soul
0.411,0.67,-4.942,0.0417,0.0815,0.0,0.0817,0.168,139.987,soul
0.53,0.179,-12.134,0.0658,0.613,1.02e-05,0.287,0.28,102.428,soul
0.635,0.674,-6.206,0.0815,0.254,0.0,0.146,0.432,122.477,soul
0.568,0.699,-5.938,0.119,0.252,0.0013,0.409,0.564,129.937,soul
0.665,0.809,-5.327,0.0465,0.00555,0.0,0.105,0.781,184.061,soul
0.722,0.778,-5.826,0.225,0.0603,0.0,0.282,0.779,96.008,pop
0.647,0.321,-8.325,0.0337,0.125,0.0,0.328,0.379,128.068,pop
0.323,0.281,-7.829,0.0316,0.189,1.14e-05,0.134,0.313,120.425,pop
0.519,0.367,-7.355,0.0343,0.0768,2.05e-06,0.1,0.233,101.825,pop
0.575,0.903,-5.241,0.0617,0.337,0.0,0.372,0.482,149.942,pop
0.54,0.734,-4.668,0.0366,0.365,0.0,0.132,0.36,123.877,pop
0.26,0.221,-10.463,0.0345,0.947,2.19e-06,0.108,0.175,81.757,pop
0.572,0.895,-2.654,0.0644,0.0134,0.0,0.216,0.922,145.008,pop
0.299,0.621,-5.8,0.0438,0.33,0.0,0.104,0.266,185.537,pop
0.336,0.645,-4.379,0.0329,0.125,0.0,0.165,0.256,173.114,pop
0.652,0.493,-7.929,0.032,0.515,4.29e-05,0.141,0.471,95.09,pop
0.563,0.556,-7.345,0.0536,0.341,0.0,0.0805,0.587,118.041,pop
0.633,0.511,-5.833,0.0278,0.0406,0.0,0.263,0.434,80.969,pop
0.326,0.216,-11.623,0.0338,0.941,3.03e-06,0.109,0.189,83.282,pop
0.346,0.802,-5.135,0.133,0.143,0.0,0.207,0.624,179.547,pop
0.632,0.86,-6.574,0.056,0.0717,0.0,0.109,0.701,150.003,pop
0.508,0.465,-8.275,0.0445,0.44,0.0,0.0979,0.176,149.977,pop
0.342,0.215,-8.362,0.0288,0.891,0.0,0.103,0.152,109.378,pop
0.489,0.574,-6.415,0.174,0.057,0.0,0.174,0.0681,127.743,dubstep
0.489,0.574,-6.415,0.174,0.057,0.0,0.174,0.0681,127.743,edm
0.73,0.635,-5.634,0.0895,0.32,0.0,0.118,0.223,115.033,pop
0.707,0.819,-4.205,0.0712,0.0652,0.0,0.137,0.358,116.044,edm
0.84,0.537,-8.277,0.0578,0.161,0.0,0.0872,0.58,111.027,pop
0.516,0.824,-5.473,0.26,0.0269,0.0,0.0696,0.774,91.964,pop
0.838,0.569,-6.568,0.0611,0.322,1.92e-05,0.283,0.616,120.017,pop
0.35,0.783,-5.745,0.0565,0.0124,5.01e-06,0.0959,0.251,81.508,emo
0.606,0.899,-4.299,0.0524,0.00264,0.0,0.584,0.379,104.663,emo
0.606,0.899,-4.299,0.0524,0.00264,0.0,0.584,0.379,104.663,rock
0.445,0.964,-3.278,0.0803,0.000553,0.0,0.696,0.511,160.153,emo
0.445,0.964,-3.278,0.0803,0.000553,0.0,0.696,0.511,160.153,rock
0.638,0.834,-4.764,0.0497,0.0036,0.0,0.56,0.485,126.044,emo
0.638,0.834,-4.764,0.0497,0.0036,0.0,0.56,0.485,126.044,rock
0.609,0.917,-2.563,0.0477,0.00614,1.96e-05,0.0775,0.67,149.948,emo
0.609,0.917,-2.563,0.0477,0.00614,1.96e-05,0.0775,0.67,149.948,rock
0.642,0.722,-4.845,0.167,0.293,0.0,0.337,0.513,127.959,pop
0.777,0.897,-5.183,0.0837,0.00266,3.37e-05,0.0755,0.655,117.017,pop
0.831,0.489,-6.475,0.0533,0.0483,1.33e-05,0.074,0.376,120.054,pop
0.629,0.726,-9.679,0.103,0.205,0.00506,0.103,0.473,123.974,pop
0.741,0.622,-5.878,0.0404,0.00887,0.000501,0.15,0.625,122.013,pop
0.696,0.734,-5.294,0.0298,0.0485,0.0,0.183,0.711,107.987,pop
0.648,0.722,-4.813,0.0427,0.0103,0.0,0.24,0.389,132.973,pop
0.803,0.676,-4.183,0.0311,0.000206,0.000105,0.0905,0.893,125.008,pop
0.964,0.595,-6.887,0.109,0.0248,5.14e-06,0.0405,0.629,128.593,pop
0.42,0.691,-8.56,0.0501,0.31,0.0427,0.109,0.0383,115.326,rock
0.434,0.977,-4.845,0.0786,0.00187,0.166,0.347,0.0939,128.223,rock
0.493,0.959,-3.613,0.0414,0.000386,0.118,0.254,0.703,125.04,rock
0.242,0.708,-5.641,0.0525,0.162,0.000593,0.707,0.176,130.21,rock
0.327,0.918,-5.067,0.0623,0.000337,0.246,0.0679,0.107,161.088,rock
0.737,0.745,-5.944,0.0351,0.0176,0.381,0.306,0.629,115.989,rock
0.452,0.889,-3.838,0.0379,0.312,0.8,0.558,0.591,145.056,rock
0.502,0.978,-3.278,0.0649,0.000163,1.27e-06,0.287,0.603,138.811,rock
0.593,0.938,-3.075,0.0426,0.00189,0.000158,0.0424,0.657,125.925,rock
0.537,0.776,-5.715,0.029,0.000345,8.39e-05,0.315,0.541,129.99,rock
0.73,0.596,-7.777,0.0384,0.505,3.88e-06,0.12,0.45,110.957,emo
0.803,0.83,-4.636,0.0356,0.0144,0.0,0.103,0.935,111.033,rock
0.491,0.843,-4.962,0.0413,0.000352,2.87e-06,0.343,0.8,171.978,rock
0.382,0.932,-3.726,0.0716,3.5e-05,0.0,0.243,0.57,179.581,rock
0.348,0.939,-4.659,0.0726,3.85e-05,1.48e-06,0.426,0.585,175.843,rock
0.358,0.985,-4.067,0.198,2.28e-05,0.0,0.411,0.524,184.814,rock
0.357,0.968,-3.425,0.0601,6.09e-06,0.0,0.0549,0.763,181.676,rock
0.448,0.955,-5.306,0.0742,3.51e-06,0.00091,0.0953,0.741,94.888,rock
0.56,0.922,-4.27,0.0399,9.76e-06,6.15e-06,0.0534,0.653,138.891,rock
0.555,0.98,-2.849,0.0947,0.00291,0.0,0.279,0.643,114.078,emo
0.555,0.98,-2.849,0.0947,0.00291,0.0,0.279,0.643,114.078,punk
0.285,0.844,-4.893,0.0632,0.00624,1.52e-05,0.183,0.0798,159.076,emo
0.285,0.844,-4.893,0.0632,0.00624,1.52e-05,0.183,0.0798,159.076,punk
0.533,0.802,-4.212,0.0384,0.001,0.0,0.314,0.293,106.969,emo
0.499,0.877,-5.376,0.149,0.002,0.0,0.482,0.453,163.35,emo
0.499,0.877,-5.376,0.149,0.002,0.0,0.482,0.453,163.35,metalcore
0.5,0.847,-4.222,0.0417,0.00125,0.0,0.0875,0.716,125.964,rock
0.499,0.722,-9.496,0.0378,0.00846,0.00829,0.16,0.277,125.811,rock
0.615,0.571,-5.4,0.136,0.441,6.4e-06,0.282,0.493,103.816,pop
0.483,0.391,-8.204,0.0452,0.822,0.0557,0.084,0.163,144.888,pop
0.813,0.195,-12.225,0.169,0.884,3.49e-06,0.109,0.198,130.103,pop
0.425,0.122,-15.194,0.0478,0.889,1.52e-05,0.0733,0.0396,130.454,pop
0.359,0.6,-7.317,0.0398,0.113,1.32e-06,0.0952,0.195,175.894,pop
0.551,0.677,-6.347,0.0893,0.0589,0.0566,0.112,0.293,89.961,pop
0.547,0.239,-10.974,0.0378,0.943,0.00857,0.105,0.309,85.688,pop
0.57,0.733,-7.194,0.0306,0.00686,0.000131,0.21,0.334,109.97,rock
0.501,0.877,-6.369,0.0484,0.137,0.0,0.309,0.268,96.993,rock
0.505,0.617,-9.927,0.0376,0.313,0.0,0.123,0.457,97.01,pop
0.0755,0.0285,-23.258,0.0502,0.849,0.936,0.549,0.0373,180.1,rock
0.504,0.718,-5.871,0.0277,0.0312,1.76e-05,0.0946,0.357,90.05,rock
0.363,0.943,-3.294,0.0764,3.04e-05,0.0,0.118,0.352,178.045,rock
0.3,0.284,-13.061,0.0307,0.92,0.00149,0.1,0.173,188.203,rock
0.389,0.762,-5.45,0.0368,0.501,0.0159,0.123,0.583,143.433,rock
0.66,0.721,-6.801,0.0593,0.0612,3.23e-05,0.108,0.551,95.051,rock
0.418,0.925,-2.798,0.0926,0.0113,0.0,0.0773,0.596,155.73,pop
0.537,0.596,-8.481,0.0343,0.276,0.77,0.358,0.109,140.026,edm
0.432,0.438,-8.743,0.0276,0.372,0.00472,0.129,0.207,119.812,rock
0.0,0.0,-9.764,0.0,0.0,0.0,0.0,0.0,0.0,pop
0.544,0.529,-6.753,0.0256,0.453,0.0,0.131,0.403,92.936,pop
0.215,0.0133,-6.101,0.0566,0.00645,0.00403,0.159,0.966,138.006,pop
0.215,0.0133,-6.101,0.0566,0.00645,0.00403,0.159,0.966,138.006,rock
0.511,0.34,-9.928,0.0299,0.821,0.00876,0.0763,0.269,75.328,singer-songwriter
0.195,0.999,-12.265,0.0398,0.753,0.995,0.945,1e-05,87.729,sleep
0.774,0.483,-7.892,0.202,0.148,7.85e-05,0.35,0.709,144.296,dancehall
0.875,0.561,-7.851,0.122,0.0122,0.0,0.167,0.817,124.795,reggae
0.75,0.492,-7.535,0.0527,0.143,0.0,0.057,0.917,80.926,dancehall
0.75,0.492,-7.535,0.0527,0.143,0.0,0.057,0.917,80.926,reggae
0.857,0.652,-7.227,0.241,0.101,0.0,0.0749,0.817,89.953,dancehall
0.857,0.652,-7.227,0.241,0.101,0.0,0.0749,0.817,89.953,reggae
0.849,0.703,-5.408,0.0586,0.0814,0.000378,0.094,0.895,149.914,reggae
0.703,0.459,-12.067,0.0356,0.00917,1.51e-05,0.15,0.23,147.992,reggae
0.737,0.392,-13.351,0.138,0.103,0.0,0.208,0.718,175.755,dub
0.737,0.392,-13.351,0.138,0.103,0.0,0.208,0.718,175.755,reggae
0.701,0.565,-10.709,0.0553,0.0736,0.000504,0.193,0.899,153.942,reggae
0.803,0.536,-5.136,0.0387,0.0333,1.3e-05,0.174,0.584,126.039,reggae
0.787,0.79,-6.649,0.21,0.0166,0.0,0.18,0.948,173.032,reggae
0.735,0.609,-5.869,0.0472,0.122,1.23e-06,0.114,0.221,125.993,reggae
0.727,0.791,-5.44,0.0901,0.259,9.46e-05,0.088,0.963,174.912,reggae
0.657,0.578,-7.384,0.124,0.225,0.0,0.112,0.64,79.677,reggae
0.768,0.541,-4.877,0.0764,0.00165,4.48e-06,0.29,0.515,169.064,dancehall
0.676,0.731,-5.077,0.0684,0.406,0.0,0.0587,0.961,80.774,dancehall
0.676,0.731,-5.077,0.0684,0.406,0.0,0.0587,0.961,80.774,reggae
0.818,0.668,-7.808,0.0616,0.176,3.67e-05,0.0841,0.567,144.013,reggae
0.798,0.401,-9.01,0.0425,0.0124,0.873,0.0464,0.618,136.253,dub
0.798,0.401,-9.01,0.0425,0.0124,0.873,0.0464,0.618,136.253,reggae
0.89,0.381,-11.03,0.0523,0.00732,7.71e-05,0.0527,0.681,136.026,reggae
0.707,0.716,-8.962,0.0879,0.057,4.25e-06,0.36,0.966,154.118,dub
0.707,0.716,-8.962,0.0879,0.057,4.25e-06,0.36,0.966,154.118,reggae
0.742,0.649,-6.568,0.0811,0.161,0.0,0.0449,0.903,153.983,reggae
0.437,0.636,-5.868,0.0893,0.0495,0.000116,0.102,0.439,142.48,reggae
0.583,0.829,-4.254,0.0666,0.415,0.192,0.338,0.148,179.928,breakbeat
0.583,0.829,-4.254,0.0666,0.415,0.192,0.338,0.148,179.928,edm
0.615,0.848,-3.094,0.0491,0.0455,0.00109,0.419,0.58,100.038,edm
0.615,0.848,-3.094,0.0491,0.0455,0.00109,0.419,0.58,100.038,pop
0.629,0.764,-4.023,0.036,0.00981,0.0,0.221,0.577,123.972,edm
0.629,0.764,-4.023,0.036,0.00981,0.0,0.221,0.577,123.972,house
0.629,0.764,-4.023,0.036,0.00981,0.0,0.221,0.577,123.972,pop
0.629,0.764,-4.023,0.036,0.00981,0.0,0.221,0.577,123.972,trance
0.579,0.925,-3.594,0.0401,0.0155,0.0,0.285,0.739,79.977,pop
0.542,0.656,-10.246,0.127,0.33,0.0,0.667,0.558,139.473,rock
0.589,0.669,-4.835,0.0253,0.0505,0.0,0.131,0.421,92.06,rock
0.427,0.875,-2.211,0.0326,0.000832,0.000171,0.299,0.357,144.852,edm
0.427,0.875,-2.211,0.0326,0.000832,0.000171,0.299,0.357,144.852,electro
0.539,0.914,-5.786,0.0345,0.00219,0.0806,0.199,0.432,141.35,edm
0.467,0.958,-4.808,0.0775,0.000479,0.199,0.299,0.701,145.92,rock
0.692,0.378,-12.671,0.0308,0.596,0.11,0.134,0.4,123.658,folk
0.692,0.378,-12.671,0.0308,0.596,0.11,0.134,0.4,123.658,rock
0.472,0.261,-7.957,0.0323,0.917,0.0,0.721,0.522,99.448,disney
0.49,0.569,-7.108,0.0807,0.535,0.0,0.121,0.581,199.783,disney
0.539,0.392,-9.473,0.231,0.578,0.0,0.143,0.184,117.889,disney
0.629,0.32,-12.711,0.713,0.817,0.0,0.35,0.461,91.03,disney
0.457,0.349,-6.909,0.12,0.858,0.0,0.314,0.303,75.682,disney
0.476,0.186,-12.601,0.0432,0.886,0.0,0.0985,0.494,147.357,disney
0.829,0.579,-7.541,0.17,0.375,0.0,0.118,0.601,119.991,disney
0.6,0.128,-17.731,0.093,0.959,4.54e-06,0.177,0.453,70.309,disney
0.605,0.389,-11.815,0.0292,0.662,0.934,0.142,0.11,136.994,disney
0.264,0.319,-9.511,0.0298,0.907,0.835,0.151,0.244,96.324,disney
0.829,0.464,-9.932,0.0369,0.143,0.925,0.106,0.774,100.029,disney
0.586,0.094,-14.314,0.0361,0.716,5.68e-05,0.54,0.41,106.92,disney
0.548,0.677,-10.188,0.0318,0.000291,0.744,0.161,0.142,140.025,disney
0.416,0.712,-6.671,0.384,0.438,0.0,0.0642,0.581,78.015,pop
